location,temperature,humidity,wind_speed,rainfall,crowd_density,time_of_day,disruption,timestamp
"Nuwara Eliya,LK",18.41,71,2.15,0.32,3.97,afternoon,0,2025-09-10T14:48:16.236208
"Nuwara Eliya,LK",18.41,71,2.15,0.32,1.07,afternoon,0,2025-09-10T14:48:19.305491
"Nawalapitiya,LK",26.49,63,3.01,0.28,1.69,afternoon,0,2025-09-10T14:48:22.382286
"Nawalapitiya,LK",26.49,63,3.01,0.28,3.19,afternoon,0,2025-09-10T14:48:25.660098
"Nawalapitiya,LK",26.49,63,3.01,0.28,1.95,afternoon,0,2025-09-10T14:48:29.753003
"Nawalapitiya,LK",26.49,63,3.01,0.28,1.21,afternoon,0,2025-09-10T14:48:32.925694
"Nawalapitiya,LK",26.49,63,3.01,0.28,2.67,afternoon,0,2025-09-10T14:48:35.998543
"Nawalapitiya,LK",26.49,63,3.01,0.28,3.85,afternoon,0,2025-09-10T14:48:39.162393
"Nawalapitiya,LK",26.49,63,3.01,0.28,3.86,afternoon,0,2025-09-10T14:48:42.247218
"Nawalapitiya,LK",26.49,63,3.01,0.28,5.42,afternoon,1,2025-09-10T14:48:45.215531
"Nawalapitiya,LK",26.49,63,3.01,0.28,3.16,afternoon,0,2025-09-10T14:48:48.290993
"Nawalapitiya,LK",26.49,63,3.01,0.28,4.54,afternoon,0,2025-09-10T14:48:51.359600
"Hatton,LK",22.47,75,2.91,0.17,3.93,afternoon,0,2025-09-10T14:48:53.598384
"Hatton,LK",22.47,75,2.91,0.17,1.49,afternoon,0,2025-09-10T14:48:55.796335
"Hatton,LK",22.47,75,2.91,0.17,1.41,afternoon,0,2025-09-10T14:48:58.016303
"Hatton,LK",22.47,75,2.91,0.17,1.49,afternoon,0,2025-09-10T14:49:00.241527
"Hatton,LK",22.47,75,2.91,0.17,4.9,afternoon,0,2025-09-10T14:49:02.474861
"Hatton,LK",22.47,75,2.91,0.17,2.51,afternoon,0,2025-09-10T14:49:04.660320
"Hatton,LK",22.47,75,2.91,0.17,4.13,afternoon,0,2025-09-10T14:49:06.894270
"Hatton,LK",22.47,75,2.91,0.17,4.65,afternoon,0,2025-09-10T14:49:09.118990
"Hatton,LK",22.47,75,2.91,0.17,3.2,afternoon,0,2025-09-10T14:49:11.355721
"Hatton,LK",22.47,75,2.91,0.17,4.16,afternoon,0,2025-09-10T14:49:13.603239
"Colombo,LK",27.48,77,5.87,0.64,5.44,afternoon,1,2025-09-10T15:09:15.721099
"Colombo,LK",27.48,77,5.87,0.64,2.59,afternoon,0,2025-09-10T15:09:18.581685
"Colombo,LK",27.48,77,5.87,0.64,5.2,afternoon,1,2025-09-10T15:09:21.651719
"Colombo,LK",27.48,77,5.87,0.64,2.04,afternoon,0,2025-09-10T15:09:24.827301
"Colombo,LK",27.48,77,5.87,0.64,5.28,afternoon,1,2025-09-10T15:09:28.009098
"Colombo,LK",27.48,77,5.87,0.64,0.6,afternoon,0,2025-09-10T15:09:31.079789
"Colombo,LK",27.48,77,5.87,0.64,3.46,afternoon,0,2025-09-10T15:09:33.900917
"Colombo,LK",27.48,77,5.87,0.64,0.74,afternoon,0,2025-09-10T15:09:36.918254
"Colombo,LK",27.48,77,5.87,0.64,2.95,afternoon,0,2025-09-10T15:09:39.988969
"Colombo,LK",27.48,77,5.87,0.64,5.04,afternoon,1,2025-09-10T15:09:42.958353
"Malabe,LK",28.18,73,4.99,0.18,1.63,afternoon,0,2025-09-10T15:09:45.876545
"Malabe,LK",28.18,73,4.99,0.18,0.92,afternoon,0,2025-09-10T15:09:48.757142
"Malabe,LK",28.18,73,4.99,0.18,1.28,afternoon,0,2025-09-10T15:09:51.696110
"Malabe,LK",28.18,73,4.99,0.18,1.67,afternoon,0,2025-09-10T15:09:54.735721
"Malabe,LK",28.18,73,4.99,0.18,1.84,afternoon,0,2025-09-10T15:09:57.703750
"Malabe,LK",28.18,73,4.99,0.18,2.75,afternoon,0,2025-09-10T15:10:00.971439
"Malabe,LK",28.18,73,4.99,0.18,0.8,afternoon,0,2025-09-10T15:10:04.250588
"Malabe,LK",28.18,73,4.99,0.18,3.3,afternoon,0,2025-09-10T15:10:07.528854
"Malabe,LK",28.18,73,4.99,0.18,2.16,afternoon,0,2025-09-10T15:10:10.501496
"Malabe,LK",28.18,73,4.99,0.18,3.54,afternoon,0,2025-09-10T15:10:13.474221
"Kandy,LK",27.03,62,3.43,0.0,1.93,afternoon,0,2025-09-10T15:10:16.341252
"Kandy,LK",27.03,62,3.43,0.0,4.16,afternoon,0,2025-09-10T15:10:19.614923
"Kandy,LK",27.03,62,3.43,0.0,1.08,afternoon,0,2025-09-10T15:10:22.466691
"Kandy,LK",27.03,62,3.43,0.0,0.54,afternoon,0,2025-09-10T15:10:25.654718
"Kandy,LK",27.03,62,3.43,0.0,0.78,afternoon,0,2025-09-10T15:10:28.831084
"Kandy,LK",27.03,62,3.43,0.0,2.99,afternoon,0,2025-09-10T15:10:31.809929
"Kandy,LK",27.03,62,3.43,0.0,4.59,afternoon,0,2025-09-10T15:10:34.765279
"Kandy,LK",27.03,62,3.43,0.0,5.3,afternoon,1,2025-09-10T15:10:37.944438
"Kandy,LK",27.03,62,3.43,0.0,1.24,afternoon,0,2025-09-10T15:10:41.221207
"Kandy,LK",27.03,62,3.43,0.0,2.27,afternoon,0,2025-09-10T15:10:44.193176
"Galle,LK",27.27,81,5.83,0.0,3.7,afternoon,0,2025-09-10T15:10:47.163458
"Galle,LK",27.27,81,5.83,0.0,4.92,afternoon,0,2025-09-10T15:10:50.200534
"Galle,LK",27.27,81,5.83,0.0,3.62,afternoon,0,2025-09-10T15:10:53.119255
"Galle,LK",27.27,81,5.83,0.0,2.65,afternoon,0,2025-09-10T15:10:55.893271
"Galle,LK",27.27,81,5.83,0.0,5.32,afternoon,1,2025-09-10T15:10:58.720844
"Galle,LK",27.27,81,5.83,0.0,3.9,afternoon,0,2025-09-10T15:11:01.701818
"Galle,LK",27.27,81,5.83,0.0,4.29,afternoon,0,2025-09-10T15:11:04.563095
"Galle,LK",27.27,81,5.83,0.0,0.52,afternoon,0,2025-09-10T15:11:07.494910
"Galle,LK",27.27,81,5.83,0.0,5.41,afternoon,1,2025-09-10T15:11:10.611494
"Galle,LK",27.27,81,5.83,0.0,1.81,afternoon,0,2025-09-10T15:11:13.785577
"Jaffna,LK",28.27,78,9.67,0.0,3.49,afternoon,0,2025-09-10T15:11:17.470943
"Jaffna,LK",28.27,78,9.67,0.0,5.12,afternoon,1,2025-09-10T15:11:20.440186
"Jaffna,LK",28.27,78,9.67,0.0,5.41,afternoon,1,2025-09-10T15:11:23.616535
"Jaffna,LK",28.27,78,9.67,0.0,3.98,afternoon,0,2025-09-10T15:11:26.687993
"Jaffna,LK",28.27,78,9.67,0.0,4.81,afternoon,0,2025-09-10T15:11:30.373323
"Jaffna,LK",28.27,78,9.67,0.0,3.23,afternoon,0,2025-09-10T15:11:34.666269
"Jaffna,LK",28.27,78,9.67,0.0,5.37,afternoon,1,2025-09-10T15:11:37.844687
"Jaffna,LK",28.27,78,9.67,0.0,1.41,afternoon,0,2025-09-10T15:11:41.015090
"Jaffna,LK",28.27,78,9.67,0.0,4.42,afternoon,0,2025-09-10T15:11:44.094793
"Jaffna,LK",28.27,78,9.67,0.0,0.93,afternoon,0,2025-09-10T15:11:47.271055
"Anuradhapura,LK",31.09,53,6.93,0.0,2.37,afternoon,0,2025-09-10T15:11:50.233127
"Anuradhapura,LK",31.09,53,6.93,0.0,2.55,afternoon,0,2025-09-10T15:11:53.414045
"Anuradhapura,LK",31.09,53,6.93,0.0,1.41,afternoon,0,2025-09-10T15:11:56.375535
"Anuradhapura,LK",31.09,53,6.93,0.0,1.09,afternoon,0,2025-09-10T15:11:59.452979
"Anuradhapura,LK",31.09,53,6.93,0.0,1.66,afternoon,0,2025-09-10T15:12:02.724522
"Anuradhapura,LK",31.09,53,6.93,0.0,3.92,afternoon,0,2025-09-10T15:12:06.007667
"Anuradhapura,LK",31.09,53,6.93,0.0,2.08,afternoon,0,2025-09-10T15:12:09.182887
"Anuradhapura,LK",31.09,53,6.93,0.0,2.45,afternoon,0,2025-09-10T15:12:12.457570
"Anuradhapura,LK",31.09,53,6.93,0.0,0.97,afternoon,0,2025-09-10T15:12:15.506712
"Anuradhapura,LK",31.09,53,6.93,0.0,4.69,afternoon,0,2025-09-10T15:12:18.706279
"Nuwara Eliya,LK",17.64,71,2.15,0.0,0.88,afternoon,0,2025-09-10T15:12:21.675236
"Nuwara Eliya,LK",17.64,71,2.15,0.0,1.96,afternoon,0,2025-09-10T15:12:24.748405
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.08,afternoon,0,2025-09-10T15:12:27.819887
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.15,afternoon,0,2025-09-10T15:12:30.781651
"Nuwara Eliya,LK",17.64,71,2.15,0.0,3.15,afternoon,0,2025-09-10T15:12:33.860020
"Nuwara Eliya,LK",17.64,71,2.15,0.0,3.09,afternoon,0,2025-09-10T15:12:36.928716
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.7,afternoon,0,2025-09-10T15:12:39.888840
"Nuwara Eliya,LK",17.64,71,2.15,0.0,2.63,afternoon,0,2025-09-10T15:12:43.069547
"Nuwara Eliya,LK",17.64,71,2.15,0.0,1.99,afternoon,0,2025-09-10T15:12:46.339842
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.62,afternoon,0,2025-09-10T15:12:49.321608
"Nawalapitiya,LK",25.37,66,2.93,0.0,3.79,afternoon,0,2025-09-10T15:12:52.285109
"Nawalapitiya,LK",25.37,66,2.93,0.0,5.19,afternoon,1,2025-09-10T15:12:55.221203
"Nawalapitiya,LK",25.37,66,2.93,0.0,3.59,afternoon,0,2025-09-10T15:12:58.333555
"Nawalapitiya,LK",25.37,66,2.93,0.0,4.64,afternoon,0,2025-09-10T15:13:01.303919
"Nawalapitiya,LK",25.37,66,2.93,0.0,0.6,afternoon,0,2025-09-10T15:13:04.578816
"Nawalapitiya,LK",25.37,66,2.93,0.0,1.47,afternoon,0,2025-09-10T15:13:07.752995
"Nawalapitiya,LK",25.37,66,2.93,0.0,1.04,afternoon,0,2025-09-10T15:13:10.718451
"Nawalapitiya,LK",25.37,66,2.93,0.0,2.7,afternoon,0,2025-09-10T15:13:13.902589
"Nawalapitiya,LK",25.37,66,2.93,0.0,3.23,afternoon,0,2025-09-10T15:13:16.886958
"Nawalapitiya,LK",25.37,66,2.93,0.0,2.29,afternoon,0,2025-09-10T15:13:19.821698
"Hatton,LK",22.37,68,3.17,0.0,3.88,afternoon,0,2025-09-10T15:13:22.818391
"Hatton,LK",22.37,68,3.17,0.0,2.33,afternoon,0,2025-09-10T15:13:25.874359
"Hatton,LK",22.37,68,3.17,0.0,2.67,afternoon,0,2025-09-10T15:13:29.041258
"Hatton,LK",22.37,68,3.17,0.0,5.06,afternoon,1,2025-09-10T15:13:32.020229
"Hatton,LK",22.37,68,3.17,0.0,1.13,afternoon,0,2025-09-10T15:13:35.025488
"Hatton,LK",22.37,68,3.17,0.0,3.22,afternoon,0,2025-09-10T15:13:37.959546
"Hatton,LK",22.37,68,3.17,0.0,4.41,afternoon,0,2025-09-10T15:13:42.261816
"Hatton,LK",22.37,68,3.17,0.0,5.29,afternoon,1,2025-09-10T15:13:45.229577
"Hatton,LK",22.37,68,3.17,0.0,4.2,afternoon,0,2025-09-10T15:13:48.303506
"Hatton,LK",22.37,68,3.17,0.0,4.03,afternoon,0,2025-09-10T15:13:51.375034
"Colombo,LK",27.48,77,5.87,0.64,4.52,afternoon,0,2025-09-10T15:16:28.757725
"Colombo,LK",27.48,77,5.87,0.64,3.86,afternoon,0,2025-09-10T15:16:31.931736
"Colombo,LK",27.48,77,5.87,0.64,0.86,afternoon,0,2025-09-10T15:16:34.887615
"Colombo,LK",27.48,77,5.87,0.64,1.99,afternoon,0,2025-09-10T15:16:37.869454
"Colombo,LK",27.48,77,5.87,0.64,1.6,afternoon,0,2025-09-10T15:16:40.937702
"Colombo,LK",27.48,77,5.87,0.64,5.45,afternoon,1,2025-09-10T15:16:43.909542
"Colombo,LK",27.48,77,5.87,0.64,3.89,afternoon,0,2025-09-10T15:16:46.868750
"Colombo,LK",27.48,77,5.87,0.64,1.6,afternoon,0,2025-09-10T15:16:49.809016
"Colombo,LK",27.48,77,5.87,0.64,2.41,afternoon,0,2025-09-10T15:16:52.614214
"Colombo,LK",27.48,77,5.87,0.64,3.58,afternoon,0,2025-09-10T15:16:55.690322
"Malabe,LK",28.18,73,4.99,0.18,3.51,afternoon,0,2025-09-10T15:16:58.658960
"Malabe,LK",28.18,73,4.99,0.18,5.27,afternoon,1,2025-09-10T15:17:01.725123
"Malabe,LK",28.18,73,4.99,0.18,3.75,afternoon,0,2025-09-10T15:17:04.802649
"Malabe,LK",28.18,73,4.99,0.18,4.29,afternoon,0,2025-09-10T15:17:07.764843
"Malabe,LK",28.18,73,4.99,0.18,3.41,afternoon,0,2025-09-10T15:17:10.735511
"Malabe,LK",28.18,73,4.99,0.18,1.35,afternoon,0,2025-09-10T15:17:13.686696
"Malabe,LK",28.18,73,4.99,0.18,3.43,afternoon,0,2025-09-10T15:17:16.781280
"Malabe,LK",28.18,73,4.99,0.18,3.7,afternoon,0,2025-09-10T15:17:19.782504
"Malabe,LK",28.18,73,4.99,0.18,0.89,afternoon,0,2025-09-10T15:17:22.655938
"Malabe,LK",28.18,73,4.99,0.18,0.92,afternoon,0,2025-09-10T15:17:25.611721
"Kandy,LK",27.03,62,3.43,0.0,1.91,afternoon,0,2025-09-10T15:17:28.654943
"Kandy,LK",27.03,62,3.43,0.0,3.12,afternoon,0,2025-09-10T15:17:31.723030
"Kandy,LK",27.03,62,3.43,0.0,0.85,afternoon,0,2025-09-10T15:17:34.695756
"Kandy,LK",27.03,62,3.43,0.0,5.41,afternoon,1,2025-09-10T15:17:37.667135
"Kandy,LK",27.03,62,3.43,0.0,3.22,afternoon,0,2025-09-10T15:17:40.695048
"Kandy,LK",27.03,62,3.43,0.0,0.81,afternoon,0,2025-09-10T15:17:43.639882
"Kandy,LK",27.03,62,3.43,0.0,4.21,afternoon,0,2025-09-10T15:17:46.513270
"Kandy,LK",27.03,62,3.43,0.0,4.27,afternoon,0,2025-09-10T15:17:49.446467
"Kandy,LK",27.03,62,3.43,0.0,3.65,afternoon,0,2025-09-10T15:17:52.615510
"Kandy,LK",27.03,62,3.43,0.0,5.06,afternoon,1,2025-09-10T15:17:55.580402
"Galle,LK",27.27,81,5.83,0.0,3.88,afternoon,0,2025-09-10T15:17:58.704907
"Galle,LK",27.27,81,5.83,0.0,1.28,afternoon,0,2025-09-10T15:18:01.517908
"Galle,LK",27.27,81,5.83,0.0,4.36,afternoon,0,2025-09-10T15:18:04.434251
"Galle,LK",27.27,81,5.83,0.0,5.11,afternoon,1,2025-09-10T15:18:07.299241
"Galle,LK",27.27,81,5.83,0.0,4.89,afternoon,0,2025-09-10T15:18:10.226021
"Galle,LK",27.27,81,5.83,0.0,1.36,afternoon,0,2025-09-10T15:18:14.118572
"Galle,LK",27.27,81,5.83,0.0,3.21,afternoon,0,2025-09-10T15:18:17.077073
"Galle,LK",27.27,81,5.83,0.0,2.42,afternoon,0,2025-09-10T15:18:20.102374
"Galle,LK",27.27,81,5.83,0.0,1.39,afternoon,0,2025-09-10T15:18:22.971515
"Galle,LK",27.27,81,5.83,0.0,0.7,afternoon,0,2025-09-10T15:18:25.890642
"Jaffna,LK",28.27,78,9.67,0.0,4.62,afternoon,0,2025-09-10T15:18:28.869948
"Jaffna,LK",28.27,78,9.67,0.0,5.36,afternoon,1,2025-09-10T15:18:31.743652
"Jaffna,LK",28.27,78,9.67,0.0,2.55,afternoon,0,2025-09-10T15:18:34.703873
"Jaffna,LK",28.27,78,9.67,0.0,5.24,afternoon,1,2025-09-10T15:18:37.635471
"Jaffna,LK",28.27,78,9.67,0.0,2.45,afternoon,0,2025-09-10T15:18:40.783576
"Jaffna,LK",28.27,78,9.67,0.0,1.88,afternoon,0,2025-09-10T15:18:43.740494
"Jaffna,LK",28.27,78,9.67,0.0,2.62,afternoon,0,2025-09-10T15:18:46.789080
"Jaffna,LK",28.27,78,9.67,0.0,4.75,afternoon,0,2025-09-10T15:18:49.662931
"Jaffna,LK",28.27,78,9.67,0.0,2.92,afternoon,0,2025-09-10T15:18:52.624450
"Jaffna,LK",28.27,78,9.67,0.0,3.95,afternoon,0,2025-09-10T15:18:55.545273
"Anuradhapura,LK",31.09,53,6.93,0.0,3.81,afternoon,0,2025-09-10T15:18:58.426482
"Anuradhapura,LK",31.09,53,6.93,0.0,1.09,afternoon,0,2025-09-10T15:19:01.391594
"Anuradhapura,LK",31.09,53,6.93,0.0,1.81,afternoon,0,2025-09-10T15:19:04.369570
"Anuradhapura,LK",31.09,53,6.93,0.0,1.61,afternoon,0,2025-09-10T15:19:07.365142
"Anuradhapura,LK",31.09,53,6.93,0.0,1.99,afternoon,0,2025-09-10T15:19:10.333417
"Anuradhapura,LK",31.09,53,6.93,0.0,4.97,afternoon,0,2025-09-10T15:19:13.255295
"Anuradhapura,LK",31.09,53,6.93,0.0,2.14,afternoon,0,2025-09-10T15:19:16.529139
"Anuradhapura,LK",31.09,53,6.93,0.0,3.69,afternoon,0,2025-09-10T15:19:19.690122
"Anuradhapura,LK",31.09,53,6.93,0.0,3.95,afternoon,0,2025-09-10T15:19:23.037531
"Anuradhapura,LK",31.09,53,6.93,0.0,0.51,afternoon,0,2025-09-10T15:19:26.007152
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.85,afternoon,0,2025-09-10T15:19:29.179971
"Nuwara Eliya,LK",17.64,71,2.15,0.0,1.74,afternoon,0,2025-09-10T15:19:32.150400
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.84,afternoon,0,2025-09-10T15:19:35.216579
"Nuwara Eliya,LK",17.64,71,2.15,0.0,1.44,afternoon,0,2025-09-10T15:19:38.190501
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.58,afternoon,0,2025-09-10T15:19:41.252246
"Nuwara Eliya,LK",17.64,71,2.15,0.0,2.43,afternoon,0,2025-09-10T15:19:44.237122
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.32,afternoon,0,2025-09-10T15:19:47.304400
"Nuwara Eliya,LK",17.64,71,2.15,0.0,4.09,afternoon,0,2025-09-10T15:19:50.251793
"Nuwara Eliya,LK",17.64,71,2.15,0.0,5.31,afternoon,1,2025-09-10T15:19:53.347979
"Nuwara Eliya,LK",17.64,71,2.15,0.0,2.34,afternoon,0,2025-09-10T15:19:56.320794
"Nawalapitiya,LK",25.37,66,2.93,0.0,3.55,afternoon,0,2025-09-10T15:19:59.243145
"Nawalapitiya,LK",25.37,66,2.93,0.0,0.95,afternoon,0,2025-09-10T15:20:02.119144
"Nawalapitiya,LK",25.37,66,2.93,0.0,4.14,afternoon,0,2025-09-10T15:20:05.021651
"Nawalapitiya,LK",25.37,66,2.93,0.0,3.54,afternoon,0,2025-09-10T15:20:08.029744
"Nawalapitiya,LK",25.37,66,2.93,0.0,1.2,afternoon,0,2025-09-10T15:20:10.856128
"Nawalapitiya,LK",25.37,66,2.93,0.0,1.75,afternoon,0,2025-09-10T15:20:14.031185
"Nawalapitiya,LK",25.37,66,2.93,0.0,5.13,afternoon,1,2025-09-10T15:20:17.100658
"Nawalapitiya,LK",25.37,66,2.93,0.0,1.11,afternoon,0,2025-09-10T15:20:20.277703
"Nawalapitiya,LK",25.37,66,2.93,0.0,0.67,afternoon,0,2025-09-10T15:20:23.244421
"Nawalapitiya,LK",25.37,66,2.93,0.0,5.17,afternoon,1,2025-09-10T15:20:26.217209
"Hatton,LK",22.37,68,3.17,0.0,1.67,afternoon,0,2025-09-10T15:20:29.391409
"Hatton,LK",22.37,68,3.17,0.0,2.21,afternoon,0,2025-09-10T15:20:32.358744
"Hatton,LK",22.37,68,3.17,0.0,3.87,afternoon,0,2025-09-10T15:20:35.430928
"Hatton,LK",22.37,68,3.17,0.0,3.74,afternoon,0,2025-09-10T15:20:38.833902
"Hatton,LK",22.37,68,3.17,0.0,4.2,afternoon,0,2025-09-10T15:20:42.016743
"Hatton,LK",22.37,68,3.17,0.0,5.03,afternoon,1,2025-09-10T15:20:44.896198
"Hatton,LK",22.37,68,3.17,0.0,2.62,afternoon,0,2025-09-10T15:20:47.833769
"Hatton,LK",22.37,68,3.17,0.0,4.57,afternoon,0,2025-09-10T15:20:50.793785
"Hatton,LK",22.37,68,3.17,0.0,3.95,afternoon,0,2025-09-10T15:20:53.765090
"Hatton,LK",22.37,68,3.17,0.0,4.38,afternoon,0,2025-09-10T15:20:56.731756
"Colombo,LK",26.52,84,5.03,0.14,4.65,evening,0,2025-09-10T19:40:19.908637
"Colombo,LK",26.52,84,5.03,0.14,1.11,evening,0,2025-09-10T19:40:22.241365
"Colombo,LK",26.52,84,5.03,0.14,3.9,evening,0,2025-09-10T19:40:24.788326
"Colombo,LK",26.52,84,5.03,0.14,3.97,evening,0,2025-09-10T19:40:27.113498
"Colombo,LK",26.52,84,5.03,0.14,4.94,evening,0,2025-09-10T19:40:29.641876
"Colombo,LK",26.52,84,5.03,0.14,3.21,evening,0,2025-09-10T19:40:31.969456
"Colombo,LK",26.52,84,5.03,0.14,4.54,evening,0,2025-09-10T19:40:34.498386
"Colombo,LK",26.52,84,5.03,0.14,4.95,evening,0,2025-09-10T19:40:36.941453
"Colombo,LK",26.52,84,5.03,0.14,3.16,evening,0,2025-09-10T19:40:39.388592
"Colombo,LK",26.52,84,5.03,0.14,3.35,evening,0,2025-09-10T19:40:41.991424
"Malabe,LK",25.44,89,2.88,0.27,3.08,evening,0,2025-09-10T19:40:47.302206
"Malabe,LK",25.44,89,2.88,0.27,4.01,evening,0,2025-09-10T19:40:49.801504
"Malabe,LK",25.44,89,2.88,0.27,1.9,evening,0,2025-09-10T19:40:52.656877
"Malabe,LK",25.44,89,2.88,0.27,1.47,evening,0,2025-09-10T19:40:55.756556
"Malabe,LK",25.44,89,2.88,0.27,1.94,evening,0,2025-09-10T19:40:58.245713
"Malabe,LK",25.44,89,2.88,0.27,2.6,evening,0,2025-09-10T19:41:00.829582
"Malabe,LK",25.44,89,2.88,0.27,1.08,evening,0,2025-09-10T19:41:04.855069
"Malabe,LK",25.44,89,2.88,0.27,3.32,evening,0,2025-09-10T19:41:07.155762
"Malabe,LK",25.44,89,2.88,0.27,5.13,evening,1,2025-09-10T19:41:09.779283
"Malabe,LK",25.44,89,2.88,0.27,1.6,evening,0,2025-09-10T19:41:12.735306
"Kandy,LK",21.48,94,0.96,0.0,3.72,evening,0,2025-09-10T19:41:15.327762
"Kandy,LK",21.48,94,0.96,0.0,5.28,evening,1,2025-09-10T19:41:17.816914
"Kandy,LK",21.48,94,0.96,0.0,0.87,evening,0,2025-09-10T19:41:20.608606
"Kandy,LK",21.48,94,0.96,0.0,0.56,evening,0,2025-09-10T19:41:23.045712
"Kandy,LK",21.48,94,0.96,0.0,3.47,evening,0,2025-09-10T19:41:26.614812
"Kandy,LK",21.48,94,0.96,0.0,3.77,evening,0,2025-09-10T19:41:29.910628
"Kandy,LK",21.48,94,0.96,0.0,3.42,evening,0,2025-09-10T19:41:32.652458
"Kandy,LK",21.48,94,0.96,0.0,1.43,evening,0,2025-09-10T19:41:35.502583
"Kandy,LK",21.48,94,0.96,0.0,3.04,evening,0,2025-09-10T19:41:38.767534
"Kandy,LK",21.48,94,0.96,0.0,1.73,evening,0,2025-09-10T19:41:41.148895
"Galle,LK",26.55,85,4.89,0.0,0.95,evening,0,2025-09-10T19:41:43.531400
"Galle,LK",26.55,85,4.89,0.0,3.29,evening,0,2025-09-10T19:41:45.880827
"Galle,LK",26.55,85,4.89,0.0,0.92,evening,0,2025-09-10T19:41:48.284339
"Galle,LK",26.55,85,4.89,0.0,4.26,evening,0,2025-09-10T19:41:50.835361
"Galle,LK",26.55,85,4.89,0.0,2.25,evening,0,2025-09-10T19:41:53.221284
"Galle,LK",26.55,85,4.89,0.0,1.9,evening,0,2025-09-10T19:41:55.459045
"Galle,LK",26.55,85,4.89,0.0,3.15,evening,0,2025-09-10T19:41:57.674002
"Galle,LK",26.55,85,4.89,0.0,5.15,evening,1,2025-09-10T19:41:59.925234
"Galle,LK",26.55,85,4.89,0.0,1.13,evening,0,2025-09-10T19:42:02.146779
"Galle,LK",26.55,85,4.89,0.0,4.41,evening,0,2025-09-10T19:42:04.417021
"Jaffna,LK",27.6,80,10.26,0.0,1.59,evening,0,2025-09-10T19:42:06.808389
"Jaffna,LK",27.6,80,10.26,0.0,3.22,evening,0,2025-09-10T19:42:09.142872
"Jaffna,LK",27.6,80,10.26,0.0,5.38,evening,1,2025-09-10T19:42:11.524207
"Jaffna,LK",27.6,80,10.26,0.0,0.91,evening,0,2025-09-10T19:42:13.765805
"Jaffna,LK",27.6,80,10.26,0.0,3.47,evening,0,2025-09-10T19:42:15.992426
"Jaffna,LK",27.6,80,10.26,0.0,5.25,evening,1,2025-09-10T19:42:18.288937
"Jaffna,LK",27.6,80,10.26,0.0,3.18,evening,0,2025-09-10T19:42:20.525291
"Jaffna,LK",27.6,80,10.26,0.0,2.92,evening,0,2025-09-10T19:42:22.845803
"Jaffna,LK",27.6,80,10.26,0.0,2.22,evening,0,2025-09-10T19:42:25.134939
"Jaffna,LK",27.6,80,10.26,0.0,0.63,evening,0,2025-09-10T19:42:27.350098
"Anuradhapura,LK",26.51,77,5.58,0.0,1.69,evening,0,2025-09-10T19:42:29.665598
"Anuradhapura,LK",26.51,77,5.58,0.0,2.76,evening,0,2025-09-10T19:42:31.949088
"Anuradhapura,LK",26.51,77,5.58,0.0,3.19,evening,0,2025-09-10T19:42:34.170660
"Anuradhapura,LK",26.51,77,5.58,0.0,4.84,evening,0,2025-09-10T19:42:36.393944
"Anuradhapura,LK",26.51,77,5.58,0.0,3.41,evening,0,2025-09-10T19:42:38.655855
"Anuradhapura,LK",26.51,77,5.58,0.0,2.14,evening,0,2025-09-10T19:42:40.939066
"Anuradhapura,LK",26.51,77,5.58,0.0,2.63,evening,0,2025-09-10T19:42:43.322954
"Anuradhapura,LK",26.51,77,5.58,0.0,2.65,evening,0,2025-09-10T19:42:45.573156
"Anuradhapura,LK",26.51,77,5.58,0.0,1.6,evening,0,2025-09-10T19:42:47.861735
"Anuradhapura,LK",26.51,77,5.58,0.0,4.84,evening,0,2025-09-10T19:42:50.221585
"Nuwara Eliya,LK",13.3,94,1.39,0.33,4.21,evening,0,2025-09-10T19:42:52.779364
"Nuwara Eliya,LK",13.3,94,1.39,0.33,0.7,evening,0,2025-09-10T19:42:55.043430
"Nuwara Eliya,LK",13.3,94,1.39,0.33,1.95,evening,0,2025-09-10T19:42:57.283484
"Nuwara Eliya,LK",13.3,94,1.39,0.33,1.98,evening,0,2025-09-10T19:42:59.484393
"Nuwara Eliya,LK",13.3,94,1.39,0.33,4.29,evening,0,2025-09-10T19:43:01.736771
"Nuwara Eliya,LK",13.3,94,1.39,0.33,2.58,evening,0,2025-09-10T19:43:03.960104
"Nuwara Eliya,LK",13.3,94,1.39,0.33,1.56,evening,0,2025-09-10T19:43:06.224318
"Nuwara Eliya,LK",13.3,94,1.39,0.33,3.14,evening,0,2025-09-10T19:43:08.556706
"Nuwara Eliya,LK",13.3,94,1.39,0.33,2.85,evening,0,2025-09-10T19:43:11.155265
"Nuwara Eliya,LK",13.3,94,1.39,0.33,0.55,evening,0,2025-09-10T19:43:13.512664
"Nawalapitiya,LK",19.79,97,1.24,0.0,3.66,evening,0,2025-09-10T19:43:15.761100
"Nawalapitiya,LK",19.79,97,1.24,0.0,3.8,evening,0,2025-09-10T19:43:17.981966
